id,tipo,valorVenda,bairro,cidade,estado,quartos,suites,vagas,banheiros,areaConstruida,endereco_completo,url,Latitude,Longitude
165131596,Sala Comercial,430000.0,Centro,Florianópolis,SC,0,0,1,1,40.57,"Avenida Rio Branco, 404, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+40,57m2+rs430000/165131596",-27.5919605,-48.5544413
165133675,Sala Comercial,899000.0,Centro,Florianópolis,SC,0,0,1,1,89.94,"Rua Frei Evaristo, 121, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+89,94m2+rs899000/165133675",-27.5890138,-48.5441045
165129728,Apartamento,910000.0,Campeche,Florianópolis,SC,1,1,1,2,39.85,"Rua Antônio José Thomaz da Costa, 480, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+campeche+florianopolis+sc+39,85m2+rs910000/165129728",-27.6644875,-48.479429
165132283,Sala Comercial,220000.0,Centro,Florianópolis,SC,0,0,0,1,36.98,"Rua dos Ilhéus, 38, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+36,98m2+rs220000/165132283",-27.59671685,-48.54830990063818
165127275,Casa,2400000.0,Centro,Florianópolis,SC,5,2,0,3,225.42,"Rua Édio Ortiga Fedrigo, 96, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+centro+florianopolis+sc+225,42m2+rs2400000/165127275",-27.5845924,-48.5342354
165127980,Duplex,3800000.0,Jurerê,Florianópolis,SC,3,3,3,4,168.0,"Rua das Piraúnas, 1540, Jurerê, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+duplex+3-quartos+jurere+florianopolis+sc+168m2+rs3800000/165127980,-27.4440255,-48.4857131
165133517,Casa,800000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,3,1,1,2,129.62,"Rua dos Tubarões, 196, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ingleses-do-rio-vermelho+florianopolis+sc+129,62m2+rs800000/165133517",-27.4480106,-48.3805552
165125059,Apartamento,1574808.51,Ingleses Do Rio Vermelho,Florianópolis,SC,3,1,2,2,91.72,"Rua Recanto do Sol, 574, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+ingleses-do-rio-vermelho+florianopolis+sc+91,72m2+rs1574808,51/165125059",-27.4248476,-48.4064567
165125060,Apartamento,1249500.0,Ingleses Do Rio Vermelho,Florianópolis,SC,2,1,1,2,93.29,"Rua Recanto do Sol, 574, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+ingleses-do-rio-vermelho+florianopolis+sc+93,29m2+rs1249500/165125060",-27.4248476,-48.4064567
165125061,Apartamento,1736968.98,Ingleses Do Rio Vermelho,Florianópolis,SC,3,3,2,2,107.4,"Rua Recanto do Sol, 574, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+ingleses-do-rio-vermelho+florianopolis+sc+107,4m2+rs1736968,98/165125061",-27.4248476,-48.4064567
165129036,Duplex,1590000.0,Agronômica,Florianópolis,SC,2,1,2,2,110.0,"Rua Frei Caneca, 450, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+duplex+2-quartos+agronomica+florianopolis+sc+110m2+rs1590000/165129036,-27.5825972,-48.5436094
165129315,Apartamento,799000.0,Canasvieiras,Florianópolis,SC,2,1,1,2,71.61,"Rua José Daux, 672, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+canasvieiras+florianopolis+sc+71,61m2+rs799000/165129315",-27.4351426,-48.4611405
165132661,Apartamento,1290000.0,Joao Paulo,Florianópolis,SC,3,1,2,3,109.0,"Rodovia João Paulo, 764, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+joao-paulo+florianopolis+sc+109m2+rs1290000/165132661,-27.5555543,-48.5027179
165132920,Casa,2100000.0,Abraão,Florianópolis,SC,4,1,3,3,250.0,"Rua Bias Peixoto, 244, Abraão, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+abraao+florianopolis+sc+250m2+rs2100000/165132920,-27.6072068,-48.5900976
165133532,Casa,2500000.0,Lagoa Da Conceição,Florianópolis,SC,3,3,2,4,165.0,"Rua Laurindo Januário da Silveira, 4303, Lagoa Da Conceição, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+lagoa-da-conceicao+florianopolis+sc+165m2+rs2500000/165133532,-27.6010765,-48.4731095
15545,Casa,4900000.0,Joao Paulo,Florianópolis,SC,5,4,4,6,544.94,"Rua Doutor Francisco Van de Sande, 57, Joao Paulo, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+joao-paulo+florianopolis+sc+544,94m2+rs4900000/15545",-27.5646577,-48.5114117
165121138,Apartamento,1800000.0,Centro,Florianópolis,SC,4,1,3,4,143.27,"Rua Altamiro Guimarães, 360, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+143,27m2+rs1800000/165121138",-27.5847446,-48.5460498
165127484,Cobertura,750000.0,Carvoeira,Florianópolis,SC,2,0,1,1,93.44,"Rua Capitão Romualdo de Barros, 965, Carvoeira, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+2-quartos+carvoeira+florianopolis+sc+93,44m2+rs750000/165127484",-27.6049093,-48.529747
165130716,Casa,480000.0,Tapera da Base,Florianópolis,SC,2,0,0,1,120.0,"Estrela Dourada, 480, Tapera da Base, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+tapera-da-base+florianopolis+sc+120m2+rs480000/165130716,Erro,Erro
165131242,Apartamento,1760000.0,Centro,Florianópolis,SC,2,1,1,2,75.21,"Rua Felipe Schmidt, 835, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+75,21m2+rs1760000/165131242",-27.5906852,-48.5616393
165132270,Apartamento,600000.0,Trindade,Florianópolis,SC,1,0,1,1,38.25,"Rua Gonçalves Ledo, 28, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+trindade+florianopolis+sc+38,25m2+rs600000/165132270",-27.5851902,-48.526957
165131124,Apartamento,406008.74,Centro,Florianópolis,SC,1,0,0,1,25.58,"Rua Corália Ferreira da Luz, 46, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+centro+florianopolis+sc+25,58m2+rs406008,74/165131124",-27.5873543,-48.5411003
165133167,Hotel/Pousada,6000000.0,Canasvieiras,Florianópolis,SC,0,0,4,17,600.0,"Rua Hypólito Gregório Pereira, 705, Canasvieiras, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+hotel-pousada+--quartos+canasvieiras+florianopolis+sc+600m2+rs6000000/165133167,-27.4325017,-48.4589777
165130212,Casa,2200000.0,MONTE VERDE,Florianópolis,SC,4,1,4,3,285.0,"Rua Mané Vicente, 784, MONTE VERDE, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+monte-verde+florianopolis+sc+285m2+rs2200000/165130212,-27.5640778,-48.5039645
15605,Casa,1650000.0,Centro,Florianópolis,SC,3,1,1,3,200.0,"Rua Ângelo La Porta, 258, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+centro+florianopolis+sc+200m2+rs1650000/15605,-27.588883,-48.5401209
165121491,Cobertura,1300000.0,Canasvieiras,Florianópolis,SC,3,1,3,3,197.24,"Rua dos Eucaliptos, 487, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+canasvieiras+florianopolis+sc+197,24m2+rs1300000/165121491",-27.4284713,-48.4507102
165123913,Casa,5500000.0,Lagoa Da Conceição,Florianópolis,SC,3,1,0,2,84.0,"Caminho Costa da Lagoa, 1, Lagoa Da Conceição, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+lagoa-da-conceicao+florianopolis+sc+84m2+rs5500000/165123913,-27.5739028,-48.4591379
165125362,Apartamento,900000.0,Centro,Florianópolis,SC,4,1,1,2,129.57,"Rua Padre Roma, 194, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+129,57m2+rs900000/165125362",-27.5921898,-48.5551406
165126891,Apartamento,857315.34,Trindade,Florianópolis,SC,2,1,1,1,66.88,"Rua Lauro Linhares, 1812, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+trindade+florianopolis+sc+66,88m2+rs857315,34/165126891",-27.5977087,-48.5204538
165129910,Apartamento,2200000.0,Agronômica,Florianópolis,SC,3,1,2,4,127.0,"Rua João Carvalho, 133, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+127m2+rs2200000/165129910,-27.5818595,-48.538757
165130411,Apartamento,865000.0,Lagoa Da Conceição,Florianópolis,SC,1,0,1,2,71.22,"Rua Manoel Severino de Oliveira, 371, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+lagoa-da-conceicao+florianopolis+sc+71,22m2+rs865000/165130411",-27.6047581,-48.4672004
165131043,Apartamento,1400000.0,Itacorubi,Florianópolis,SC,3,1,2,2,94.67,"Recanto Verde, 155, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+94,67m2+rs1400000/165131043",-27.5869049,-48.4954832
165133455,Apartamento,2300000.0,Lagoa Da Conceição,Florianópolis,SC,2,1,2,2,97.66,"Rua Laurindo Januário da Silveira, 4699, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+lagoa-da-conceicao+florianopolis+sc+97,66m2+rs2300000/165133455",-27.6329199,-48.471641
165133605,Sala Comercial,975000.0,Centro,Florianópolis,SC,0,0,0,1,61.24,"Avenida Osvaldo Rodrigues Cabral, 1570, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+61,24m2+rs975000/165133605",-27.5942308,-48.56165547692281
165126430,Casa,4595000.0,Morro Das Pedras,Florianópolis,SC,3,3,4,4,243.0,"Rua Manoel Pedro Vieira, 960, Morro Das Pedras, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+morro-das-pedras+florianopolis+sc+243m2+rs4595000/165126430,-27.7104732,-48.5027196
165128771,Casa,1150000.0,Campeche,Florianópolis,SC,3,1,1,3,126.0,"Rua Fidélis Govoni, 120, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+126m2+rs1150000/165128771,Erro,Erro
165131123,Casa,5300000.0,Jurerê Internacional,Florianópolis,SC,4,4,2,5,220.31,"Avenida DOS DOURADOS, 450, Jurerê Internacional, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+jurere-internacional+florianopolis+sc+220,31m2+rs5300000/165131123",-27.4443628,-48.4981858
165131429,Casa,3950000.0,Lagoa Da Conceição,Florianópolis,SC,4,2,2,3,274.74,"Rua Vereador Osni Ortiga, 2883, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+lagoa-da-conceicao+florianopolis+sc+274,74m2+rs3950000/165131429",-27.6214272,-48.4645438
165132525,Casa Comercial,1300000.0,Itacorubi,Florianópolis,SC,0,0,0,3,86.6,"Rodovia Amaro Antônio Vieira, 2971, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa-comercial+--quartos+itacorubi+florianopolis+sc+86,6m2+rs1300000/165132525",-27.5894034,-48.4947668
165125712,Apartamento,1188000.0,Balneário,Florianópolis,SC,3,1,1,2,97.0,"Rua Sérgio Gil, 263, Balneário, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+balneario+florianopolis+sc+97m2+rs1188000/165125712,-27.5784067,-48.5858135
165129141,Apartamento,2900000.0,Centro,Florianópolis,SC,4,2,2,5,237.1,"Avenida Trompowsky, 238, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+237,1m2+rs2900000/165129141",-27.5893645,-48.5458677
165131050,Terreno,3000000.0,Jurerê,Florianópolis,SC,0,0,0,0,612.61,"Avenida dos Dourados, 1, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+jurere+florianopolis+sc+612,61m2+rs3000000/165131050",-27.445342,-48.4873848
165131168,Casa,1790000.0,Capoeiras,Florianópolis,SC,3,3,3,3,173.4,"Rua Olegário da Silva Ramos, 363, Capoeiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+capoeiras+florianopolis+sc+173,4m2+rs1790000/165131168",-27.5936139,-48.5935313
165132393,Apartamento,1870000.0,Joao Paulo,Florianópolis,SC,3,1,2,3,141.0,"Rua Almirante Barroso, 22, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+joao-paulo+florianopolis+sc+141m2+rs1870000/165132393,-27.5579657,-48.5150868
165122848,Sala Comercial,250000.0,Trindade,Florianópolis,SC,0,0,0,1,32.0,"Avenida Desembargador Vítor Lima, 260, Trindade, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+trindade+florianopolis+sc+32m2+rs250000/165122848,-27.5968474,-48.5224307
165126484,Cobertura,4600000.0,Campeche,Florianópolis,SC,3,1,3,2,174.0,"Rua das Corticeiras, 65, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+campeche+florianopolis+sc+174m2+rs4600000/165126484,-27.6953579,-48.4914316
165131261,Casa,2850000.0,Coqueiros,Florianópolis,SC,5,3,6,6,359.47,"Rua Coronel Ivan Dentice Linhares, 77, Coqueiros, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+coqueiros+florianopolis+sc+359,47m2+rs2850000/165131261",-27.6099865,-48.5849762
165132431,Casa,1064000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,3,1,0,2,165.0,"Rua Caminho do Sol, 101, Ingleses Do Rio Vermelho, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ingleses-do-rio-vermelho+florianopolis+sc+165m2+rs1064000/165132431,-27.4401381,-48.3950494
165133558,Terreno,850000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,0,0,0,0,877.77,"Estrada Dário Manoel Cardoso, 1, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+ingleses-do-rio-vermelho+florianopolis+sc+877,77m2+rs850000/165133558",-27.4482997,-48.3970505
9646,Casa,2100000.0,Côrrego Grande,Florianópolis,SC,4,2,3,6,297.0,"Rua Berlim, 33, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+corrego-grande+florianopolis+sc+297m2+rs2100000/9646,-27.5990895,-48.5023392
9679,Terreno,3000000.0,Estreito,Florianópolis,SC,0,0,0,0,1329.0,"Avenida MARINHEIRO MAX SCHRAMM, 2, Estreito, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+estreito+florianopolis+sc+1329m2+rs3000000/9679,-27.5766238,-48.5944696
165124359,Sala Comercial,380000.0,Centro,Florianópolis,SC,0,0,0,0,55.8,"Rua Felipe Schmidt, 21, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+55,8m2+rs380000/165124359",-27.5906852,-48.5616393
165125548,Hotel/Pousada,4400000.0,Barra Da Lagoa,Florianópolis,SC,0,0,0,9,300.0,"da Prainha, 122, Barra Da Lagoa, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+hotel-pousada+--quartos+barra-da-lagoa+florianopolis+sc+300m2+rs4400000/165125548,Erro,Erro
165128770,Casa,1200000.0,Campeche,Florianópolis,SC,2,1,1,3,106.0,"Rua Fidélis Govoni, 120, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+campeche+florianopolis+sc+106m2+rs1200000/165128770,Erro,Erro
165131913,Terreno,7500000.0,Cacupé,Florianópolis,SC,0,0,0,0,1700.0,"Estrada Haroldo Soares Glavan, 4450, Cacupé, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+cacupe+florianopolis+sc+1700m2+rs7500000/165131913,-27.5199629,-48.5204723
165133445,Cobertura,1700000.0,Canasvieiras,Florianópolis,SC,3,1,2,2,143.26,"Rua Acary Margarida, 522, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+canasvieiras+florianopolis+sc+143,26m2+rs1700000/165133445",-27.4302416,-48.468117
165129596,Terreno,1970000.0,Cacupé,Florianópolis,SC,0,0,0,0,1103.84,"Estrada Haroldo Soares Glavan, 910, Cacupé, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+cacupe+florianopolis+sc+1103,84m2+rs1970000/165129596",-27.5212719,-48.522783
165125736,Casa,2250000.0,Côrrego Grande,Florianópolis,SC,3,3,4,5,176.41,"Rua Acelon Eduardo da Silva, 376, Côrrego Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+corrego-grande+florianopolis+sc+176,41m2+rs2250000/165125736",-27.6029531,-48.5060246
165123249,Hotel/Pousada,20000000.0,Canasvieiras,Florianópolis,SC,0,0,40,0,2000.0,"Rua Madre Maria Vilac, 1150, Canasvieiras, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+hotel-pousada+--quartos+canasvieiras+florianopolis+sc+2000m2+rs20000000/165123249,Erro,Erro
165125852,Casa,1220000.0,Campeche,Florianópolis,SC,3,2,1,3,130.28,"Rua Doutor Cláudio Américo Prates, 02, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+130,28m2+rs1220000/165125852",-27.6832377,-48.4999589
165127158,Casa,3800000.0,Côrrego Grande,Florianópolis,SC,4,4,4,7,750.0,"Rua Octávio Lebarbenchon, 12, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+corrego-grande+florianopolis+sc+750m2+rs3800000/165127158,-27.5948501,-48.5020271
165129329,Casa,2200000.0,Carvoeira,Florianópolis,SC,9,3,10,4,186.0,"Rua Nadir Machado de Souza, 75, Carvoeira, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+9-quartos+carvoeira+florianopolis+sc+186m2+rs2200000/165129329,-27.6038823,-48.5280412
165131834,Apartamento,4500000.0,Jurerê,Florianópolis,SC,4,4,3,5,160.0,"Rua Professor Renato Barbosa, 84, Jurerê, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+jurere+florianopolis+sc+160m2+rs4500000/165131834,-27.4412981,-48.4850374
165132963,Casa,900000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,2,1,10,3,72.3,"Atobá, 251, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+ingleses-do-rio-vermelho+florianopolis+sc+72,3m2+rs900000/165132963",-27.4474565,-48.381933
165122451,Sala Comercial,220000.0,Centro,Florianópolis,SC,0,0,0,1,32.31,"Avenida Rio Branco, 354, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+32,31m2+rs220000/165122451",-27.5922493,-48.554855
165131278,Prédio Comercial,5350000.0,Saco Grande,Florianópolis,SC,0,0,10,0,897.61,"Rodovia Virgílio Várzea, 2551, Saco Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+predio-comercial+--quartos+saco-grande+florianopolis+sc+897,61m2+rs5350000/165131278",-27.537159,-48.5085245
165131604,Terreno,3400000.0,Joao Paulo,Florianópolis,SC,0,0,0,0,815.05,"Rodovia Ademar Adao, 1, Joao Paulo, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+joao-paulo+florianopolis+sc+815,05m2+rs3400000/165131604",Erro,Erro
165132122,Apartamento,619000.0,Canasvieiras,Florianópolis,SC,2,1,1,2,66.57,"Rua Mário Lacombe, 189, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+canasvieiras+florianopolis+sc+66,57m2+rs619000/165132122",-27.4300765,-48.4622493
165132266,Apartamento,900000.0,Canasvieiras,Florianópolis,SC,3,1,2,2,142.25,"Rua Vasco de Oliveira Gondin, 430, Canasvieiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+canasvieiras+florianopolis+sc+142,25m2+rs900000/165132266",-27.4270742,-48.45327
165132315,Terreno,595000.0,Carianos,Florianópolis,SC,0,0,0,0,360.0,"Rua Pedro Fernandes, 1, Carianos, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+carianos+florianopolis+sc+360m2+rs595000/165132315,-27.6702845,-48.530787
165132960,Casa,2800000.0,Campeche,Florianópolis,SC,4,4,4,5,510.0,"Rodovia Aparício Ramos Cordeiro, 180, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+campeche+florianopolis+sc+510m2+rs2800000/165132960,-27.6824459,-48.5116266
165127205,Casa,5300000.0,Jardim Atlântico,Florianópolis,SC,3,1,2,8,325.0,"Rua Nossa Senhora do Rosário, 78, 817, Jardim Atlântico, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+jardim-atlantico+florianopolis+sc+325m2+rs5300000/165127205,Erro,Erro
165130889,Apartamento,980000.0,Pantanal,Florianópolis,SC,3,1,2,3,121.0,"Rua Deputado Antônio Edu Vieira, 1304, Pantanal, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+pantanal+florianopolis+sc+121m2+rs980000/165130889,-27.6004276,-48.516608
165126270,Apartamento,580000.0,Campeche,Florianópolis,SC,1,0,1,1,43.57,"Rua Joaquim José Antunes, 405, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+campeche+florianopolis+sc+43,57m2+rs580000/165126270",-27.6750824,-48.5076
165126425,Terreno,950000.0,Côrrego Grande,Florianópolis,SC,0,0,0,0,635.0,"Inácia de Medeiros, 38, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+corrego-grande+florianopolis+sc+635m2+rs950000/165126425,-27.6016836,-48.508776
165127543,Apartamento,1590000.0,Campeche,Florianópolis,SC,2,1,1,2,76.03,"Avenida Campeche, 805, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+campeche+florianopolis+sc+76,03m2+rs1590000/165127543",-27.6749293,-48.4842922
165129687,Duplex,2800000.0,Côrrego Grande,Florianópolis,SC,2,2,3,4,317.3,"Rua Pirineus, 86, Côrrego Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+2-quartos+corrego-grande+florianopolis+sc+317,3m2+rs2800000/165129687",Erro,Erro
165126323,Casa,1000000.0,Campeche,Florianópolis,SC,2,0,3,2,85.0,"Avenida Pequeno Príncipe, 1657, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+campeche+florianopolis+sc+85m2+rs1000000/165126323,-27.6706977,-48.5053234
165126973,Terreno,3300000.0,Coqueiros,Florianópolis,SC,0,0,0,0,1427.8,"Rua Doutor Nei Luiz Gonzaga, 77, Coqueiros, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+coqueiros+florianopolis+sc+1427,8m2+rs3300000/165126973",-27.6024737,-48.5771375
165131976,Apartamento,990000.0,Centro,Florianópolis,SC,3,1,1,2,82.0,"Rua Cristóvão Nunes Pires, 180, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+82m2+rs990000/165131976,-27.5937487,-48.5589481
165125683,Estúdio,775000.0,Joao Paulo,Florianópolis,SC,1,0,1,1,74.0,"Rua Júlio Vieira, 237, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+joao-paulo+florianopolis+sc+74m2+rs775000/165125683,-27.5661944,-48.5162384
165128441,Casa,1070000.0,Morro Das Pedras,Florianópolis,SC,2,2,1,3,78.09,"Rua Sagrado Coração de Jesus, 811, Morro Das Pedras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+morro-das-pedras+florianopolis+sc+78,09m2+rs1070000/165128441",-27.7117285,-48.5048166
165131280,Casa,2250000.0,Rio Tavares,Florianópolis,SC,4,2,2,4,200.0,"Venâncio Bernardino das Chagas, 510, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+rio-tavares+florianopolis+sc+200m2+rs2250000/165131280,-27.6643317,-48.4876527
165131358,Duplex,2495000.0,Rio Tavares,Florianópolis,SC,4,2,2,3,193.0,"Pedro Edmundo Bittencourt, 560, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+duplex+4-quartos+rio-tavares+florianopolis+sc+193m2+rs2495000/165131358,Erro,Erro
165132579,Apartamento,1272000.0,Campeche,Florianópolis,SC,2,1,1,2,85.0,"Rua Heloisa Rojo Machado, 111, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+campeche+florianopolis+sc+85m2+rs1272000/165132579,-27.7010513,-48.4981404
165132709,Apartamento,2180000.0,Campeche,Florianópolis,SC,3,1,1,2,98.3,"Avenida Campeche, 1830, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+campeche+florianopolis+sc+98,3m2+rs2180000/165132709",-27.6695782,-48.4819138
165133175,Casa Comercial,5000000.0,Canasvieiras,Florianópolis,SC,0,0,0,0,600.0,"Rua Hypólito Gregório Pereira, 685, Canasvieiras, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa-comercial+--quartos+canasvieiras+florianopolis+sc+600m2+rs5000000/165133175,-27.4325017,-48.4589777
165130888,Casa,1690000.0,Campeche,Florianópolis,SC,3,1,1,5,170.0,"Rua Jardim dos Eucaliptos, 17, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+170m2+rs1690000/165130888,-27.6924964,-48.4904755
